locus,rsid,chr,pos,pip,gene,Astro,Sst
rs35026989,rs34581423,2,156082329,0.006072,-,0.023399999365210533,0.013380409695700252
rs35026989,rs34643576,2,156000677,0.005526,-,0.04570312376017682,0.012249999700553632
rs35026989,rs34656573,2,156101254,0.004655,-,0.03585483829580968,0.02783919961005449
rs35026989,rs34800057,2,155906494,0.01673,-,0.023399999365210533,0.050658799417316915
rs35026989,rs34829140,2,155904379,0.01673,-,0.029329410969064787,0.0766823997348547
rs35026989,rs34849522,2,155916362,0.01587,-,0.023399999365210533,0.02193407654293773
rs35026989,rs34860921,2,155972558,0.008931,-,0.023399999365210533,0.015343599624931812
rs35026989,rs34915136,2,155948727,0.003244,RNU6-1001P,0.05204690823849944,0.018618799544870855
rs35026989,rs35026989,2,155921286,0.01871,-,0.023399999365210533,0.013103829466916146
rs35026989,rs35062633,2,156039615,0.006147,-,0.023399999365210533,0.016570515058857878
rs35026989,rs35072026,2,156035048,0.006147,-,0.023399999365210533,0.021030370095445786
rs35026989,rs35204416,2,156014266,0.005255,-,0.0349509547150154,0.04715219968929887
rs35026989,rs35403699,2,156041578,0.006147,-,0.04564506491414339,0.008899999782443047
rs35026989,rs35626614,2,155860612,0.01138,-,0.03414396794534611,0.030526999805122614
rs35026989,rs35715361,2,156078981,0.006072,-,0.0315664420966934,0.01073419177507768
rs35026989,rs35811158,2,156041504,0.005844,-,0.04738942138212604,0.008899999782443047
rs35026989,rs35824192,2,155975127,0.003303,-,0.023399999365210533,0.031132199548184872
rs35026989,rs35903888,2,155952662,0.01775,-,0.023399999365210533,0.02588119948655367
rs35026989,rs35972852,2,155922676,0.01775,-,0.0,0.0185467117083789
rs35026989,rs35981112,2,155873234,0.0108,-,0.0,0.008899999782443047
rs35026989,rs36000371,2,155972997,0.008062,-,0.0431381682829775,0.015925357483921605
rs35026989,rs36078004,2,155952930,0.01673,-,0.023399999365210533,0.029298799782991408
rs35026989,rs3905362,2,156010056,0.005255,-,0.037195521379028686,0.04487379971519113
rs35026989,rs41351450,2,156078506,0.006713,-,0.025628570733325823,0.024074999537067803
rs35026989,rs56081817,2,155867236,0.009132,-,0.023399999365210533,0.017136130117244654
rs35026989,rs62174876,2,155955177,0.01775,-,0.023399999365210533,0.027139505934844047
rs35026989,rs62174878,2,155964329,0.008931,-,0.025916859762050038,0.045283199198544025
rs35026989,rs62174879,2,155964448,0.008931,-,0.023399999365210533,0.03784279933571816
rs35026989,rs62174911,2,155992673,0.007239,-,0.03322499909868034,0.015443205197409885
rs35026989,rs62174916,2,155995494,0.007617,-,0.023399999365210533,0.02049617596956737
rs35026989,rs62174923,2,156015546,0.005526,-,0.03493521031989178,0.3132266004756093
rs35026989,rs62174925,2,156017696,0.005255,-,0.06175384655616869,0.13883999979496003
rs35026989,rs62174926,2,156020377,0.005255,-,0.04085639889165759,0.02811401836411604
rs35026989,rs62176163,2,156061693,0.00443,-,0.03653490466926739,0.05261679972335696
rs35026989,rs62176192,2,156075271,0.006072,-,0.023399999365210533,0.02669999948889017
rs35026989,rs62176195,2,156082378,0.005744,-,0.023399999365210533,0.013943332992494107
rs35026989,rs62176196,2,156082672,0.006072,-,0.02528709608821138,0.011511156743407741
rs35026989,rs62176198,2,156086009,0.006384,-,0.023399999365210533,0.019971168866651432
rs35026989,rs62176200,2,156093474,0.004655,-,0.024974999322484318,0.015122294002635912
rs35026989,rs62176455,2,155875332,0.01138,-,0.023399999365210533,0.01941979952529073
rs35026989,rs62177106,2,155899796,0.01339,-,0.03994545466125463,0.0191710178081345
rs35026989,rs62177108,2,155905105,0.01587,-,0.02828201362126165,0.03620519949495792
rs35026989,rs62177111,2,155918422,0.0142,-,0.030607199169695377,0.01184052834492423
rs35026989,rs67203521,2,156065281,0.004655,-,0.023399999365210533,0.03960499978065491
rs35026989,rs6722271,2,156030235,0.006147,-,0.04241652777495463,0.013794999662786722
rs35026989,rs67338739,2,156013169,0.005255,-,0.03136748381164725,0.030313399489969015
rs35026989,rs6749298,2,156029679,0.005526,-,0.028978807160889866,0.015767004690723976
rs35026989,rs67625651,2,155972122,0.008062,-,0.023399999365210533,0.020327599503099918
rs35026989,rs67817379,2,155964426,0.008931,-,0.023399999365210533,0.03940919929742813
rs35026989,rs67866751,2,155904295,0.01673,-,0.0289239336415881,0.06870799935609102
rs35026989,rs72865150,2,155885161,0.01199,-,0.023399999365210533,0.008899999782443047
rs35026989,rs72871781,2,156055315,0.005744,-,0.024948090926267718,0.020523399498313666
rs35026989,rs72878848,2,156075473,0.006072,-,0.023399999365210533,0.021199799481779337
rs35026989,rs72879960,2,155821661,0.006261,AC092625.1,0.023399999365210533,0.010197375844023665
rs35026989,rs72881572,2,155865659,0.009132,-,0.028498323249250817,0.029512399569153785
rs35026989,rs7557357,2,156066611,0.00443,-,0.023399999365210533,0.013607631275724423
rs35026989,rs7576616,2,156066815,0.004655,-,0.023974232478467233,0.008899999782443047
rs35026989,rs7587133,2,156027114,0.005844,-,0.023399999365210533,0.020240322085878542
rs35026989,rs7593161,2,156016188,0.005255,-,0.027180501106804793,0.19350379781425
rs35026989,rs949781,2,156069998,0.004655,-,0.023399999365210533,0.022071999594569205
rs35026989,rs952326,2,156069946,0.004919,-,0.023399999365210533,0.023086599588394166
rs35045093,rs10237592,7,127144622,0.006403,-,0.023399999365210533,0.042328399527817966
rs35045093,rs10258271,7,127766400,0.01462,-,0.02713521058395715,0.09435780081152915
rs35045093,rs10954167,7,127788399,0.00486,-,0.0291896899442006,0.0869886003062129
rs35045093,rs10954168,7,127788550,0.001184,-,0.029001994239644814,0.08045599994063378
rs35045093,rs112784543,7,127759893,0.01191,-,0.04974839925393462,0.08284120049327612
rs35045093,rs11973576,7,127172583,0.0007869,-,0.03463199906051159,0.015249707229566156
rs35045093,rs11976354,7,127783118,0.00334,-,0.05756687150472025,0.3369361978173256
rs35045093,rs11979599,7,127788219,0.004179,-,0.03501662648683348,0.11422260076552629
rs35045093,rs12536382,7,127228728,0.000845,ARF5,0.02609694844459073,0.027745897516178716
rs35045093,rs12540484,7,127370040,0.001208,SND1,0.03340000000137549,0.06446965156002572
rs35045093,rs12667197,7,127369147,0.001209,SND1,0.031030434143284092,0.061979599688202144
rs35045093,rs12706825,7,127737893,0.1083,-,0.03027903532317604,0.09215059991180896
rs35045093,rs141704391,7,127763656,0.001499,-,0.03488571411715104,0.06228219925239682
rs35045093,rs143672208,7,127665234,0.06209,SND1,0.04141799937933684,0.05980799948051572
rs35045093,rs150578361,7,127251085,0.01002,PAX4,0.3164616009891033,0.7742288014888763
rs35045093,rs1582254,7,127165585,0.0007713,-,0.027910203324491473,0.031310199681669475
rs35045093,rs17732242,7,127532345,0.00078,SND1,0.05573454419094505,0.030313399586826564
rs35045093,rs17735366,7,127760886,0.01825,-,0.041096249548718336,0.0503917992003262
rs35045093,rs178734,7,127714418,0.001059,SND1,0.041931543665910995,0.12899660028517246
rs35045093,rs185724077,7,127618876,0.001167,SND1,0.035849999027469985,0.022377142412144512
rs35045093,rs225241,7,127714491,0.00111,SND1,0.0362255026730115,0.11963380007445812
rs35045093,rs28886899,7,127780054,0.002064,-,0.058809250466000405,0.06801379945874214
rs35045093,rs322733,7,127786919,0.002699,-,0.023399999365210533,0.07050579974800349
rs35045093,rs322734,7,127786905,0.002395,-,0.023399999365210533,0.07160939974337817
rs35045093,rs322744,7,127780401,0.00162,-,0.04080830399063013,0.09711679906398057
rs35045093,rs322748,7,127777890,0.001476,-,0.023399999365210533,0.07621960008144378
rs35045093,rs322826,7,127720923,0.008444,SND1,0.05203636309092904,0.13125719889998436
rs35045093,rs322827,7,127720524,0.001371,SND1,0.12902760226279497,0.25777959951758384
rs35045093,rs322831,7,127717654,0.000887,SND1,0.03219839912652969,0.31753419813513756
rs35045093,rs322832,7,127715902,0.005707,SND1,0.045665816171094775,0.10927420002222062
rs35045093,rs322833,7,127715165,0.005399,SND1,0.03083720846578132,0.05363139959797263
rs35045093,rs322836,7,127712061,0.001038,SND1,0.029214544662020423,0.024573450784437952
rs35045093,rs322838,7,127711686,0.0008106,SND1,0.038191709300705805,0.011261224214519774
rs35045093,rs322839,7,127711117,0.0008934,SND1,0.027624227279120273,0.06456060010939836
rs35045093,rs35045093,7,127738471,0.1298,-,0.043898400004953146,0.1109473991766572
rs35045093,rs35297615,7,127284269,0.002287,AC073934.6,0.023399999365210533,0.021194844842725193
rs35045093,rs35361134,7,127744233,0.01764,-,0.028807999218503633,0.04309379941597581
rs35045093,rs3735641,7,127229347,0.0008194,ARF5,0.023399999365210533,0.05553599927574396
rs35045093,rs3757753,7,127707035,0.007307,SND1,0.054755999140441415,0.039747399721294645
rs35045093,rs3757755,7,127706681,0.001029,SND1,0.04881240039691329,0.0779283997938037
rs35045093,rs3757757,7,127695857,0.001291,SND1,0.023399999365210533,0.14311199949681758
rs35045093,rs3808055,7,127705174,0.001766,SND1,0.04091289676095794,0.15947019909322263
rs35045093,rs3808058,7,127668071,0.001917,LRRC4,0.04998239955678582,0.15690699969232083
rs35045093,rs3823995,7,127666089,0.001026,SND1,0.03909948981861223,0.07659340005367994
rs35045093,rs4454232,7,127775728,0.002325,-,0.03196607056140367,0.07880060033127666
rs35045093,rs4728087,7,127778139,0.002259,-,0.0,0.08027799930050969
rs35045093,rs4728088,7,127786367,0.003097,-,0.023399999365210533,0.10793919901549816
rs35045093,rs4731400,7,127777998,0.002258,-,0.023399999365210533,0.06641179971024394
rs35045093,rs4731401,7,127778512,0.002173,-,0.023399999365210533,0.11781819920241833
rs35045093,rs4731402,7,127783936,0.002772,-,0.023399999365210533,0.06689240060746669
rs35045093,rs4731403,7,127786493,0.003097,-,0.023399999365210533,0.10610579931735993
rs35045093,rs4731405,7,127787365,0.003744,-,0.06851028509160882,0.09804239955544472
rs35045093,rs55791028,7,127204881,0.0008779,-,0.023624280509286034,0.034603199817240235
rs35045093,rs56185520,7,127364310,0.001207,SND1,0.024618749332148582,0.07321140002459288
rs35045093,rs57463770,7,127746393,0.01199,-,0.023399999365210533,0.059540999650955204
rs35045093,rs58281711,7,127784837,0.001877,-,0.07575454579365223,0.07605939973518253
rs35045093,rs60087663,7,127745607,0.01199,-,0.08684224004311294,0.0811146000623703
rs35045093,rs61168067,7,127785074,0.002998,-,0.08945925952675043,0.12356759889051318
rs35045093,rs62481355,7,127201664,0.0008784,-,0.038699998950155884,0.027633064216183077
rs35045093,rs62484016,7,127747058,0.038,-,0.04272839974611998,0.042470799423754216
rs35045093,rs6467159,7,127742174,0.01855,-,0.08068556877065308,0.06666099986061454
rs35045093,rs6467160,7,127742470,0.01856,-,0.03080803958989268,0.05133519975468517
rs35045093,rs6467161,7,127742562,0.0194,-,0.023399999365210533,0.051673399705439806
rs35045093,rs6467162,7,127742587,0.02235,-,0.023399999365210533,0.05318639974296093
rs35045093,rs6467163,7,127743638,0.02032,-,0.04729091029588159,0.11304779841005802
rs35045093,rs6944446,7,127667516,0.004102,LRRC4,0.05279040063545108,0.11876159837841987
rs35045093,rs6949899,7,127145723,0.007571,-,0.0,0.027073799699544907
rs35045093,rs6953698,7,127739666,0.01858,-,0.05911084346428334,0.10007159981131554
rs35045093,rs6954161,7,127739721,0.03838,-,0.0610373497615198,0.10841979989409446
rs35045093,rs6954389,7,127740064,0.01613,-,0.06388200075924397,0.16262079925835132
rs35045093,rs6967546,7,127145534,0.006753,-,0.0,0.0181737995557487
rs35045093,rs712707,7,127322614,0.001042,SND1,0.028161038197093195,0.02122602098651471
rs35045093,rs712719,7,127357644,0.0009449,SND1,0.04161067725803695,0.038928599495440724
rs35045093,rs73226605,7,127777374,0.002337,-,0.05103913110181473,0.09142080058902502
rs35045093,rs73226606,7,127777441,0.002338,-,0.043239130517062935,0.08588500065356493
rs35045093,rs73226609,7,127778789,0.002259,-,0.023399999365210533,0.10477080044150353
rs35045093,rs73226610,7,127779096,0.00226,-,0.03293333243992594,0.1305273992270231
rs35045093,rs73226611,7,127779316,0.00226,-,0.04181224465066073,0.1449631977826357
rs35045093,rs73226612,7,127779703,0.009245,-,0.04984200055897236,0.09457139918953181
rs35045093,rs73226613,7,127781395,0.002581,-,0.03296284807770983,0.1041477999612689
rs35045093,rs73226614,7,127781488,0.002582,-,0.027205535594154808,0.08490600013360382
rs35045093,rs73226616,7,127782035,0.002582,-,0.10661040106788278,0.09850519970059395
rs35045093,rs73226620,7,127788082,0.004017,-,0.03979667389407011,0.1337848007977009
rs35045093,rs73232939,7,127503992,0.0008967,SND1,0.0,0.02020719553581982
rs35045093,rs73232947,7,127523631,0.03319,SND1,0.023399999365210533,0.01191826057822808
rs35045093,rs73232965,7,127575775,0.04232,SND1,0.04159999916558726,0.039587199971079824
rs35045093,rs73234893,7,127380590,0.03047,SND1,0.03280514382257147,0.04056619944050908
rs35045093,rs73234894,7,127383534,0.01453,SND1,0.04776000019449454,0.07929900040477514
rs35045093,rs73234895,7,127383580,0.01453,SND1,0.04583255839786788,0.07618400039896368
rs35045093,rs73236513,7,127425311,0.01952,SND1,0.0,0.017034599583595992
rs35045093,rs73238074,7,127669584,0.001099,LRRC4,0.04230719893053174,0.06692799997329713
rs35045093,rs73239713,7,127754659,0.01393,-,0.03351032517789661,0.22855199936032294
rs35045093,rs73239718,7,127757768,0.01257,-,0.031299362208243385,0.0474369997754693
rs35045093,rs73239720,7,127762922,0.01576,-,0.023399999365210533,0.08738019867613912
rs35045093,rs73239721,7,127763733,0.225,-,0.026057142395894607,0.05854419953003526
rs35045093,rs73239723,7,127773893,0.3954,-,0.04469400026276708,0.053239799320697785
rs35045093,rs7457977,7,127175641,0.0008252,-,0.023399999365210533,0.008899999782443047
rs35045093,rs75725424,7,127698344,0.03744,SND1,0.06893639978021383,0.6581727976202965
rs35045093,rs759710,7,127743786,0.02032,-,0.05542875183164142,0.10541159858554602
rs35045093,rs76427965,7,127164944,0.0008079,-,0.0,0.02441794812106169
rs35045093,rs765967,7,127704270,0.001362,SND1,0.039413135092295076,0.291279199719429
rs35045093,rs76640851,7,127166219,0.0008256,-,0.03887674884773942,0.016965624585282058
rs35045093,rs77753223,7,127783791,0.07221,-,0.0267312492748412,0.09218620064854621
rs35045093,rs7780024,7,127743348,0.02144,-,0.03239437508163974,0.10514459901303053
rs35045093,rs7790439,7,127776139,0.002334,-,0.02937446728824301,0.05671079988777637
rs35045093,rs7790858,7,127776159,0.002168,-,0.02937446728824301,0.054236599825322626
rs35045093,rs7792971,7,127740991,0.01541,-,0.042634799715131524,0.13926720003783702
rs35045093,rs7793071,7,127741317,0.0161,-,0.03860999910905957,0.06648299963772297
rs35045093,rs7803045,7,127743175,0.02127,-,0.028123601721541852,0.08867959931492805
rs35045093,rs7803473,7,127743324,0.02124,-,0.030639374710153787,0.1018693991228938
rs35045093,rs7811971,7,127741225,0.01849,-,0.030607199169695377,0.07285539948940277
rs35045093,rs78313351,7,127775902,0.002427,-,0.023399999365210533,0.08967640030384064
rs35045093,rs79436018,7,127694032,0.0009766,SND1,0.036634426117401385,0.12598839891701938
rs35045093,rs79520962,7,127671511,0.04939,SND1,0.028217646293342113,0.058686599258333444
rs35045093,rs806180,7,127283699,0.004132,AC073934.6,0.05622653987135085,0.01844079954922199
rs35164357,rs11241032,5,109059208,0.002387,MAN2A1,0.026615266453560073,0.04953739975765348
rs35164357,rs11241036,5,109166841,0.02617,MAN2A1,0.023399999365210533,0.07725199972838163
rs35164357,rs11241037,5,109166950,0.02617,MAN2A1,0.023399999365210533,0.06496999998390675
rs35164357,rs11241039,5,109177223,0.01893,MAN2A1,0.03746962065136508,0.05737220988853982
rs35164357,rs11241041,5,109183341,0.0178,MAN2A1,0.040669199980795386,0.0644538004025817
rs35164357,rs11241042,5,109199981,0.006048,MAN2A1,0.0517187751335453,0.03351739951968193
rs35164357,rs11956236,5,109207481,0.003647,MAN2A1,0.0,0.01280510172780071
rs35164357,rs11960226,5,109083681,0.006425,MAN2A1,0.023399999365210533,0.07258839928731323
rs35164357,rs12109133,5,109169197,0.02157,MAN2A1,0.023399999365210533,0.02970215288752859
rs35164357,rs12187114,5,109199971,0.005656,MAN2A1,0.0531514281939183,0.03387339951097965
rs35164357,rs12652404,5,109136025,0.008437,MAN2A1,0.036675643704212495,0.06699919968098401
rs35164357,rs12656073,5,109200553,0.005326,MAN2A1,0.043848647710842056,0.019769671647885782
rs35164357,rs12656080,5,109112682,0.007301,MAN2A1,0.03284068876427823,0.09028160028159618
rs35164357,rs12656571,5,109078040,0.005326,MAN2A1,0.028313999231904745,0.0526382044922086
rs35164357,rs12656720,5,109106862,0.007811,MAN2A1,0.033948186259002575,0.08109679951891303
rs35164357,rs12659932,5,109177238,0.01563,MAN2A1,0.03973051393545286,0.061063367673440984
rs35164357,rs13157374,5,109118204,0.01143,MAN2A1,0.023399999365210533,0.008899999782443047
rs35164357,rs13163089,5,109110238,0.007811,MAN2A1,0.043506666976544595,0.04154519956558943
rs35164357,rs13172735,5,109059833,0.002387,MAN2A1,0.050492001188298066,0.03446079955250025
rs35164357,rs13175917,5,109139433,0.0147,MAN2A1,0.033323559305430704,0.10466399939358234
rs35164357,rs13180410,5,109085685,0.002971,MAN2A1,0.025729869431876516,0.03332368925651164
rs35164357,rs13189235,5,109099891,0.006425,MAN2A1,0.023867999352514744,0.04004999956488609
rs35164357,rs13189822,5,109117171,0.005015,MAN2A1,0.04045899316882916,0.04254199941456318
rs35164357,rs1370957,5,109061960,0.002677,MAN2A1,0.023399999365210533,0.08059840033948422
rs35164357,rs17162298,5,109151186,0.02986,MAN2A1,0.023486666029526128,0.03165483147203296
rs35164357,rs17162307,5,109157544,0.032,MAN2A1,0.02766377365301462,0.07367420066148042
rs35164357,rs17162308,5,109157671,0.02617,MAN2A1,0.026632043476427458,0.061730400256812576
rs35164357,rs17162326,5,109178316,0.007928,MAN2A1,0.06743879948928952,0.08814560031145811
rs35164357,rs17162341,5,109181387,0.01662,MAN2A1,0.023399999365210533,0.033837799794971944
rs35164357,rs17162347,5,109182919,0.01893,MAN2A1,0.04717440036311746,0.08285900032520294
rs35164357,rs17638690,5,109091814,0.01004,MAN2A1,0.044797860608899336,0.03433619979023934
rs35164357,rs2013884,5,109126750,0.0147,MAN2A1,0.040813952381181164,0.05972650647911441
rs35164357,rs2042164,5,109112024,0.007811,MAN2A1,0.023399999365210533,0.04070859972387552
rs35164357,rs2161123,5,109141527,0.02459,MAN2A1,0.030590931202287338,0.04304039974138141
rs35164357,rs2241693,5,109203921,0.006872,MAN2A1,0.0,0.020576799497008323
rs35164357,rs2284989,5,109076488,0.005015,MAN2A1,0.023582100527585713,0.06840539942681789
rs35164357,rs2284990,5,109079367,0.004692,MAN2A1,0.02436352875083685,0.08017119986563921
rs35164357,rs2284991,5,109193201,0.007811,MAN2A1,0.026241427859557527,0.0711643996015191
rs35164357,rs2300997,5,109082594,0.006425,MAN2A1,0.03774705903849046,0.05293719924986363
rs35164357,rs2300999,5,109084807,0.006425,MAN2A1,0.030656961193661902,0.03677479962259531
rs35164357,rs2301000,5,109087436,0.006872,MAN2A1,0.023399999365210533,0.017995799776166676
rs35164357,rs2301003,5,109101871,0.00445,MAN2A1,0.040216878704402756,0.09346780078858137
rs35164357,rs2301005,5,109121728,0.006872,MAN2A1,0.02589775210644087,0.025117777201412905
rs35164357,rs2301010,5,109132461,0.009497,MAN2A1,0.02436605438487519,0.07280199905112386
rs35164357,rs34097054,5,109095454,0.006872,MAN2A1,0.061154621289338636,0.08663259964808821
rs35164357,rs34247538,5,109099535,0.006872,MAN2A1,0.023399999365210533,0.0253115994669497
rs35164357,rs34364676,5,109096523,0.006425,MAN2A1,0.023399999365210533,0.0909579998254776
rs35164357,rs34595717,5,109113588,0.007811,MAN2A1,0.03605727191421796,0.08762939970195294
rs35164357,rs34725929,5,109153985,0.02986,MAN2A1,0.04903826114276181,0.07648660031706095
rs35164357,rs34837720,5,109095564,0.006872,MAN2A1,0.05402458950246129,0.07899639964476228
rs35164357,rs34961375,5,109096710,0.006425,MAN2A1,0.023399999365210533,0.08794979971274733
rs35164357,rs35164357,5,109146775,0.032,MAN2A1,0.023399999365210533,0.026557599388062954
rs35164357,rs35342188,5,109091617,0.01075,MAN2A1,0.06396659618011237,0.051637799698859455
rs35164357,rs35780891,5,109101126,0.006872,MAN2A1,0.06969617097304341,0.13686419865489005
rs35164357,rs35945232,5,109148020,0.032,MAN2A1,0.0,0.018637865742816586
rs35164357,rs3753175,5,109107938,0.006872,MAN2A1,0.03097226269488787,0.05751179985329509
rs35164357,rs3753176,5,109108282,0.006872,MAN2A1,0.02804427404838209,0.06068019971996546
rs35164357,rs3756597,5,109075509,0.004692,MAN2A1,0.031075199156999588,0.07214340057969093
rs35164357,rs3776932,5,109185988,0.01075,MAN2A1,0.04451087078727458,0.15528719948232175
rs35164357,rs3797670,5,109202032,0.007301,MAN2A1,0.04934347830712795,0.011365800587968393
rs35164357,rs3797674,5,109187941,0.004189,MAN2A1,0.02757209227528683,0.05790339988842606
rs35164357,rs3797676,5,109179240,0.01185,MAN2A1,0.025317226203956773,0.0733181997165084
rs35164357,rs3797680,5,109160251,0.02986,MAN2A1,0.023399999365210533,0.1217341982126236
rs35164357,rs3797684,5,109151656,0.032,MAN2A1,0.023399999365210533,0.08624099948257208
rs35164357,rs3797685,5,109151438,0.02986,MAN2A1,0.023399999365210533,0.07191199910268188
rs35164357,rs3797690,5,109098021,0.006425,MAN2A1,0.04268028053232062,0.0710922514356799
rs35164357,rs3797693,5,109086015,0.006425,MAN2A1,0.026225196138962986,0.01543324061997049
rs35164357,rs3797695,5,109077517,0.005015,MAN2A1,0.026594064560461823,0.011976951380090643
rs35164357,rs4141493,5,109107089,0.007811,MAN2A1,0.039153543234927445,0.09770419964194298
rs35164357,rs4141495,5,109152485,0.02986,MAN2A1,0.035206041341011615,0.053257599920034406
rs35164357,rs55968726,5,109203296,0.006872,MAN2A1,0.0,0.009485120875406431
rs35164357,rs59909009,5,109099161,0.006872,MAN2A1,0.038562244692893356,0.04421519955992698
rs35164357,rs62376382,5,109189640,0.009442,MAN2A1,0.02952857062752758,0.07534739996865392
rs35164357,rs67906234,5,109065782,0.003896,MAN2A1,0.02945646978914738,0.07308679986745119
rs35164357,rs67997427,5,109161923,0.02617,MAN2A1,0.050772223707840396,0.08741579964756965
rs35164357,rs68157792,5,109065751,0.004135,MAN2A1,0.029999999186167352,0.07604159993678332
rs35164357,rs6871227,5,109152806,0.02986,MAN2A1,0.02771734242152244,0.020594599593430758
rs35164357,rs724214,5,109088356,0.006872,MAN2A1,0.04135987182758796,0.028533399377018213
rs35164357,rs961663,5,109123878,0.01394,MAN2A1,0.026142186790821142,0.03661459962278604
rs35351411,rs11071612,15,61834227,0.006717,RP11-507B12.2,1.0542167973518373,0.5410666001439095
rs35351411,rs11631683,15,61851859,0.006568,RP11-507B12.2,0.1620683992356062,0.06440039965510368
rs35351411,rs11632947,15,61852732,0.09721,RP11-507B12.2,0.025199999316380575,0.017212599579244852
rs35351411,rs12592967,15,61870943,0.04666,RP11-507B12.2,0.03985152730319698,0.06262039944157004
rs35351411,rs12594873,15,61877355,0.0113,RP11-507B12.2,0.026607105877193702,0.02924539963528514
rs35351411,rs12595508,15,61870977,0.04666,RP11-507B12.2,0.03863999895178355,0.059078199479728935
rs35351411,rs12898315,15,61854003,0.056,RP11-507B12.2,0.051074472925597386,0.045105199709534645
rs35351411,rs12903146,15,61854663,0.056,RP11-507B12.2,0.04527240380843775,0.06703480023145676
rs35351411,rs12903705,15,61854506,0.007984,RP11-507B12.2,0.05555580017570594,0.0792456006705761
rs35351411,rs12905487,15,61858657,0.03247,RP11-507B12.2,0.04542063214669102,0.04474919910728931
rs35351411,rs12905969,15,61858816,0.0424,RP11-507B12.2,0.05522400147820774,0.03577799923717975
rs35351411,rs2414716,15,61861402,0.06725,RP11-507B12.2,0.023399999365210533,0.0645605991370976
rs35351411,rs28615721,15,61835519,0.006135,RP11-507B12.2,1.2814776042699814,0.7020497984886169
rs35351411,rs2899670,15,61873251,0.06026,RP11-507B12.2,0.04534920025616884,0.13317959848046304
rs35351411,rs34366144,15,61879179,0.05532,RP11-507B12.2,0.0358134136626088,0.04378799948096275
rs35351411,rs35225048,15,61856263,0.03547,RP11-507B12.2,0.04345714322852422,0.07862259957194329
rs35351411,rs35351411,15,61872197,0.1501,RP11-507B12.2,0.10515959964320064,0.19907519920170308
rs35351411,rs4594198,15,61877593,0.0113,RP11-507B12.2,0.023399999365210533,0.030633799508214
rs35351411,rs4635285,15,61838313,0.008579,RP11-507B12.2,0.047841102196598206,0.06630499967932701
rs35351411,rs4775413,15,61840103,0.01023,RP11-507B12.2,0.059858924722452,0.05911379963904619
rs35351411,rs62008395,15,61854104,0.05087,RP11-507B12.2,0.050471662781452126,0.05341779977828264
rs35351411,rs8042151,15,61862802,0.0882,RP11-507B12.2,0.023399999365210533,0.04314719954878092
rs356183,rs17016251,4,90742639,0.001136,SNCA,0.023399999365210533,0.05265239977091551
rs356183,rs189596,4,90671336,0.009203,SNCA,0.0,0.03009979943931103
rs356183,rs2736990,4,90678541,0.006789,SNCA,0.0,0.0
rs356183,rs356168,4,90674431,0.008626,SNCA,0.0,0.02381639965623617
rs356183,rs356181,4,90626139,0.2235,RP11-115D19.1,0.0,0.03659679974615574
rs356183,rs356182,4,90626111,0.005465,RP11-115D19.1,0.0,0.03841239976882935
rs356183,rs356183,4,90626098,0.6199,RP11-115D19.1,0.0,0.039444799792021513
rs356183,rs356200,4,90668614,0.008626,SNCA,0.023399999365210533,0.026127592946452966
rs356183,rs356201,4,90668419,0.01757,SNCA,0.023399999365210533,0.03284099961444736
rs356183,rs356203,4,90666041,0.002977,SNCA,0.04115406988556822,0.021929599691182376
rs356183,rs356204,4,90663542,0.008135,SNCA,0.023399999365210533,0.026764648418521764
rs356183,rs356211,4,90636418,0.005325,RP11-115D19.1,0.023399999365210533,0.02276641922876423
rs356183,rs356215,4,90636561,0.00937,RP11-115D19.1,0.0,0.03178852057664205
rs356183,rs356219,4,90637601,0.003339,RP11-115D19.1,0.041982351829681325,0.0500839395564233
rs356183,rs356220,4,90641340,0.002656,SNCA,0.023399999365210533,0.04944839977100492
rs356183,rs356221,4,90642464,0.007672,SNCA,0.023399999365210533,0.15911419872939586
rs356183,rs356225,4,90643757,0.007672,SNCA,0.0,0.031132199577987196
rs356183,rs356230,4,90596923,0.001365,RP11-115D19.1,0.04106938664098175,0.020130951888859272
rs356183,rs7697570,4,90767880,0.001592,RP11-67M1.1,0.023399999365210533,0.050035799663513895
rs35734242,rs35734242,4,706700,0.9792,PCGF3,0.039405599631369116,0.021512430644908005
rs35792732,rs10223893,7,132875693,0.01337,-,0.030161064755568495,0.0652903994768858
rs35792732,rs10232019,7,132877796,0.01223,-,0.03379999908308188,0.09102920009195804
rs35792732,rs10232403,7,132878132,0.01281,-,0.023399999365210533,0.05738720006495714
rs35792732,rs10232835,7,132878307,0.01223,-,0.023399999365210533,0.04444659978896379
rs35792732,rs10233691,7,132866012,0.01277,-,0.09247680129855872,0.06055559926852584
rs35792732,rs10235218,7,132883828,0.01757,-,0.033112257166254905,0.08675720056146383
rs35792732,rs10242684,7,132857710,0.01277,AC083873.4,0.06093550969523435,0.04220379957929254
rs35792732,rs10243334,7,132876683,0.01223,-,0.045396000366657974,0.09412640019506216
rs35792732,rs10253602,7,132876218,0.01281,-,0.023399999365210533,0.06199739967286587
rs35792732,rs10259794,7,132854875,0.01117,AC083873.4,0.023399999365210533,0.04700979973748326
rs35792732,rs10263779,7,132866311,0.0102,-,0.07876439961418509,0.05089019953459501
rs35792732,rs10265908,7,132879125,0.01167,-,0.023399999365210533,0.04188339966163039
rs35792732,rs10273168,7,132858440,0.01223,AC083873.4,0.047052972602683145,0.052331999331712724
